"price","volume","yard","area","rooms","sleeping","iso","hood","garden","balcony","garage","age","openh","paint","days","mALM","mAMS","mBRE","mDHA","mEIN","mGRO","mNIJ","mROT","mTIL","mUTR"
230000,328,151,102,5,4,0,"&#39;t Acker",1,0,0,37,0,0,93,0,0,0,0,0,0,1,0,0,0
225000,300,0,97,6,3,0,"Altrade",0,1,0,88,0,0,35,0,0,0,0,0,0,1,0,0,0
310000,350,0,115,7,5,0,"Bottendaal",0,1,0,85,0,0,37,0,0,0,0,0,0,1,0,0,0
695000,595,0,179,5,3,0,"Stadscentrum",0,0,1,5,0,0,37,0,0,0,0,0,0,1,0,0,0
220000,345,0,70,4,2,0,"Bottendaal",0,0,0,15,0,0,38,0,0,0,0,0,0,1,0,0,0
400000,265,0,94,3,2,0,"Hengstdal",0,1,0,14,0,0,179,0,0,0,0,0,0,1,0,0,0
365000,501,149,140,5,4,0,"Neerbosch-Oost",1,0,0,10,0,0,161,0,0,0,0,0,0,1,0,0,0
349000,325,0,105,3,2,0,"Hees",0,1,0,3,0,0,49,0,0,0,0,0,0,1,0,0,0
260000,339,0,77,3,2,0,"Altrade",0,1,0,114,0,0,49,0,0,0,0,0,0,1,0,0,0
215000,195,0,63,3,1,0,"Stadscentrum",1,0,0,116,0,0,49,0,0,0,0,0,0,1,0,0,0
200000,239,0,71,3,2,0,"Biezen",0,1,0,63,0,0,43,0,0,0,0,0,0,1,0,0,0
374000,547,230,168,7,5,0,"Neerbosch-Oost",1,0,1,29,0,0,113,0,0,0,0,0,0,1,0,0,0
325000,496,241,80,5,3,0,"Goffert",1,0,1,87,0,0,115,0,0,0,0,0,0,1,0,0,0
325000,300,0,86,3,0,0,"Stadscentrum",0,0,1,6,0,0,29,0,0,0,0,0,0,1,0,0,0
239000,220,0,92,3,2,0,"Hatert",0,1,0,20,0,0,59,0,0,0,0,0,0,1,0,0,0
195000,195,0,63,3,2,0,"Groenewoud",0,0,0,59,0,0,50,0,0,0,0,0,0,1,0,0,0
295000,475,210,120,6,5,0,"Weezenhof",1,0,0,45,0,0,81,0,0,0,0,0,0,1,0,0,0
275000,332,133,90,6,0,0,"Wolfskuil",1,0,0,70,0,0,77,0,0,0,0,0,0,1,0,0,0
325000,252,0,84,3,2,0,"Oosterhout",0,0,1,129,0,0,149,0,0,0,0,0,0,1,0,0,0
495000,735,62,188,4,3,0,"Stadscentrum",0,0,0,132,0,0,303,0,0,0,0,0,0,1,0,0,0
625000,639,103,202,8,4,0,"Bottendaal",1,0,0,128,0,0,131,0,0,0,0,0,0,1,0,0,0
525000,663,568,159,5,4,0,"Oosterhout",1,0,0,2,0,0,217,0,0,0,0,0,0,1,0,0,0
175000,230,0,76,4,3,0,"St. Anna",0,1,0,58,0,0,42,0,0,0,0,0,0,1,0,0,0
635000,450,0,150,4,3,0,"Hengstdal",1,0,1,14,0,0,79,0,0,0,0,0,0,1,0,0,0
925000,731,189,168,8,3,0,"Hunnerberg",1,1,0,129,0,0,140,0,0,0,0,0,0,1,0,0,0
235000,364,146,109,6,4,0,"&#39;t Acker",1,0,0,37,0,0,142,0,0,0,0,0,0,1,0,0,0
469000,577,169,152,6,5,0,"Brakkenstein",1,1,0,84,0,0,142,0,0,0,0,0,0,1,0,0,0
169000,295,0,92,3,2,0,"Meijhorst",0,0,1,49,0,0,38,0,0,0,0,0,0,1,0,0,0
440000,586,0,164,6,4,0,"Benedenstad",0,1,0,138,0,0,288,0,0,0,0,0,0,1,0,0,0
165000,285,0,94,4,3,0,"Malvert",0,1,1,50,0,0,52,0,0,0,0,0,0,1,0,0,0
345000,376,0,103,3,2,0,"Bottendaal",1,0,1,12,0,0,69,0,0,0,0,0,0,1,0,0,0
550000,1500,1103,475,11,8,0,"Hunnerberg",1,0,0,131,0,0,269,0,0,0,0,0,0,1,0,0,0
448000,505,288,143,6,4,0,"Grootstal",1,0,0,84,0,0,165,0,0,0,0,0,0,1,0,0,0
295000,221,0,69,3,2,0,"",0,0,1,5,0,0,77,0,0,0,0,0,0,1,0,0,0
260000,350,230,118,5,4,0,"Heseveld",1,0,1,57,0,0,150,0,0,0,0,0,0,1,0,0,0
475000,529,238,145,6,5,0,"Groenewoud",1,1,0,84,1,0,175,0,0,0,0,0,0,1,0,0,0
275000,360,0,103,3,2,0,"",0,0,1,7,0,0,58,0,0,0,0,0,0,1,0,0,0
275000,425,0,90,4,2,0,"Altrade",1,0,0,94,0,0,270,0,0,0,0,0,0,1,0,0,0
219000,250,0,112,3,2,0,"Ooyse Schependom",0,0,0,15,0,0,135,0,0,0,0,0,0,1,0,0,0
660000,1101,1874,213,6,4,0,"Hunnerberg",1,0,0,269,0,0,204,0,0,0,0,0,0,1,0,0,0
799000,420,0,141,4,3,0,"",0,1,1,5,0,0,105,0,0,0,0,0,0,1,0,0,0
1075000,1170,785,258,10,6,0,"Hunnerberg",1,1,1,24,0,0,205,0,0,0,0,0,0,1,0,0,0
295000,320,0,122,3,2,0,"",0,0,1,7,0,0,106,0,0,0,0,0,0,1,0,0,0
219000,200,0,65,3,1,0,"Hazenkamp",0,1,0,66,0,0,92,0,0,0,0,0,0,1,0,0,0
340000,280,0,124,6,4,0,"Brakkenstein",1,0,0,59,0,0,155,0,0,0,0,0,0,1,0,0,0
285000,310,155,92,5,3,0,"Heseveld",1,0,0,57,0,0,21,0,0,0,0,0,0,1,0,0,0
200000,350,140,105,5,4,0,"&#39;t Acker",1,0,0,37,0,0,22,0,0,0,0,0,0,1,0,0,0
225000,350,217,120,4,3,0,"Tolhuis",1,0,0,45,1,0,22,0,0,0,0,0,0,1,0,0,0
247500,402,203,91,2,1,0,"De Kamp",1,0,1,44,0,0,26,0,0,0,0,0,0,1,0,0,0
385000,468,0,142,5,3,0,"Ooyse Schependom",1,1,1,15,0,0,171,0,0,0,0,0,0,1,0,0,0
275000,345,232,101,4,3,0,"Grootstal",1,0,0,60,0,0,32,0,0,0,0,0,0,1,0,0,0
300000,500,358,121,4,3,0,"&#39;t Acker",1,0,1,28,0,0,32,0,0,0,0,0,0,1,0,0,0
275000,290,235,88,5,3,0,"St. Anna",1,0,0,106,0,0,32,0,0,0,0,0,0,1,0,0,0
319500,450,297,142,4,3,0,"Aldenhof",1,1,1,24,0,0,37,0,0,0,0,0,0,1,0,0,0
215000,364,145,108,5,4,0,"&#39;t Acker",1,0,0,37,0,0,41,0,0,0,0,0,0,1,0,0,0
425000,488,206,124,5,4,0,"Goffert",1,0,1,30,1,0,42,0,0,0,0,0,0,1,0,0,0
375000,652,193,159,6,5,0,"St. Anna",1,0,0,59,0,0,43,0,0,0,0,0,0,1,0,0,0
275000,451,244,134,5,4,0,"Aldenhof",1,0,1,50,0,0,45,0,0,0,0,0,0,1,0,0,0
580000,704,203,159,9,6,0,"Galgenveld",1,1,0,108,0,0,46,0,0,0,0,0,0,1,0,0,0
160000,285,139,82,4,3,0,"Hatert",1,0,0,55,0,0,49,0,0,0,0,0,0,1,0,0,0
250000,350,214,120,5,4,0,"Tolhuis",1,0,0,44,0,0,49,0,0,0,0,0,0,1,0,0,0
945000,900,1200,250,6,4,0,"Goffert",1,0,1,4,0,0,51,0,0,0,0,0,0,1,0,0,0
325000,455,0,112,5,3,0,"Altrade",0,1,0,85,0,0,196,0,0,0,0,0,0,1,0,0,0
199000,266,180,94,4,3,0,"Weezenhof",1,0,1,47,0,0,57,0,0,0,0,0,0,1,0,0,0
450000,575,178,154,6,4,0,"Hengstdal",1,1,0,89,0,0,64,0,0,0,0,0,0,1,0,0,0
425000,395,0,134,4,3,0,"Stadscentrum",1,1,1,19,0,0,204,0,0,0,0,0,0,1,0,0,0
359000,360,137,110,5,3,0,"Hazenkamp",1,0,0,77,0,0,70,0,0,0,0,0,0,1,0,0,0
369500,257,0,107,3,2,0,"Stadscentrum",1,0,1,19,0,0,354,0,0,0,0,0,0,1,0,0,0
450000,430,265,135,6,5,0,"Hazenkamp",1,0,1,52,1,0,75,0,0,0,0,0,0,1,0,0,0
550000,710,1071,178,5,4,0,"Oosterhout",1,0,1,119,0,0,282,0,0,0,0,0,0,1,0,0,0
198000,234,0,71,4,3,0,"Biezen",0,1,0,63,0,0,23,0,0,0,0,0,0,1,0,0,0
495000,698,329,172,7,6,0,"Groenewoud",1,0,0,58,0,0,85,0,0,0,0,0,0,1,0,0,0
350000,394,193,122,5,4,0,"Grootstal",1,0,0,57,0,0,86,0,0,0,0,0,0,1,0,0,0
199000,210,0,65,2,1,0,"Stadscentrum",0,1,0,44,0,0,29,0,0,0,0,0,0,1,0,0,0
325000,342,221,99,5,3,0,"Brakkenstein",1,0,1,59,0,0,90,0,0,0,0,0,0,1,0,0,0
125000,125,0,45,1,0,0,"&#39;t Acker",0,0,0,37,0,0,36,0,0,0,0,0,0,1,0,0,0
159500,193,0,59,3,2,0,"Neerbosch-Oost",0,1,0,52,0,0,43,0,0,0,0,0,0,1,0,0,0
130000,125,0,45,2,1,0,"&#39;t Acker",0,0,0,37,0,0,44,0,0,0,0,0,0,1,0,0,0
1050000,1030,1002,260,8,5,0,"Hunnerberg",1,0,1,24,0,0,305,0,0,0,0,0,0,1,0,0,0
446295,616,255,167,5,3,0,"Oosterhout",1,0,0,51,0,0,234,0,0,0,0,0,0,1,0,0,0
214500,185,0,70,3,2,0,"Hatertse Hei",0,1,0,29,0,0,63,0,0,0,0,0,0,1,0,0,0
215000,380,165,115,5,4,0,"Lankforst",1,0,0,51,0,0,127,0,0,0,0,0,0,1,0,0,0
174000,288,0,90,4,3,0,"Neerbosch-Oost",0,0,0,49,0,0,210,0,0,0,0,0,0,1,0,0,0
335000,335,184,111,4,3,0,"Hazenkamp",1,0,0,43,1,0,134,0,0,0,0,0,0,1,0,0,0
399999,395,180,103,4,3,0,"Galgenveld",1,0,0,63,0,0,338,0,0,0,0,0,0,1,0,0,0
242500,225,0,74,3,2,0,"Galgenveld",0,1,0,43,0,0,87,0,0,0,0,0,0,1,0,0,0
289500,576,316,124,5,4,0,"De Kamp",1,0,1,41,0,0,148,0,0,0,0,0,0,1,0,0,0
250000,190,0,78,3,2,0,"Hazenkamp",1,0,0,30,0,0,120,0,0,0,0,0,0,1,0,0,0
165000,300,0,92,4,3,0,"Meijhorst",0,0,0,50,0,0,77,0,0,0,0,0,0,1,0,0,0
650000,940,161,213,7,6,0,"Bottendaal",1,1,0,115,0,0,198,0,0,0,0,0,0,1,0,0,0
649000,700,168,225,6,4,0,"",1,1,1,2,0,0,358,0,0,0,0,0,0,1,0,0,0
400000,410,0,118,5,3,0,"Hengstdal",1,0,0,108,0,0,350,0,0,0,0,0,0,1,0,0,0
375000,396,258,125,5,4,0,"Hees",1,1,1,63,0,0,223,0,0,0,0,0,0,1,0,0,0
315000,315,100,122,5,3,0,"Altrade",0,0,0,128,0,0,240,0,0,0,0,0,0,1,0,0,0
190000,396,123,125,5,4,0,"De Kamp",1,0,0,40,0,0,224,0,0,0,0,0,0,1,0,0,0
539750,700,0,182,5,3,0,"Lent",1,0,1,109,0,0,351,0,0,0,0,0,0,1,0,0,0
207500,195,0,73,3,2,0,"Stadscentrum",0,1,0,64,0,0,287,0,0,0,0,0,0,1,0,0,0
469000,1300,582,385,6,4,1,"Kwakkenberg",0,1,1,42,0,1,151,0,0,0,0,0,0,1,0,0,0
320000,182,0,61,3,2,1,"Hatertse Hei",0,1,0,63,0,1,251,0,0,0,0,0,0,1,0,0,0
1250000,1385,274,348,13,5,0,"Valkenberg",1,1,1,134,0,0,23,0,0,1,0,0,0,0,0,0,0
299000,416,165,121,5,4,0,"Hagebeemd",1,0,0,34,0,0,2,0,0,1,0,0,0,0,0,0,0
349000,392,227,101,5,4,0,"Muizenberg",1,0,1,32,0,0,2,0,0,1,0,0,0,0,0,0,0
235000,380,158,120,6,5,0,"Heusdenhout",1,0,0,49,0,0,2,0,0,1,0,0,0,0,0,0,0
400000,450,85,117,5,3,0,"Boeimeer",1,0,0,81,0,0,9,0,0,1,0,0,0,0,0,0,0
659000,520,360,135,7,5,0,"Ypelaar",1,0,1,86,0,0,43,0,0,1,0,0,0,0,0,0,0
379000,455,153,133,6,5,1,"Blauwe Kei",0,0,0,59,0,1,12,0,0,1,0,0,0,0,0,0,0
375000,395,184,132,5,4,0,"Westerpark",1,0,0,22,0,0,4,0,0,1,0,0,0,0,0,0,0
259000,285,138,83,5,4,0,"Blauwe Kei",1,0,0,58,0,0,7,0,0,1,0,0,0,0,0,0,0
299000,414,157,126,5,4,0,"Kievitsloop",1,1,0,36,0,0,17,0,0,1,0,0,0,0,0,0,0
525000,477,128,127,6,5,0,"Ginneken",1,0,0,84,0,0,3,0,0,1,0,0,0,0,0,0,0
475000,520,145,134,6,3,0,"Brabantpark",1,1,1,23,0,0,2,0,0,1,0,0,0,0,0,0,0
298000,265,207,78,2,1,0,"Ginneken",1,0,0,99,0,0,31,0,0,1,0,0,0,0,0,0,0
349000,464,158,125,7,5,0,"Heksenwiel",1,0,0,29,0,0,16,0,0,1,0,0,0,0,0,0,0
225000,374,131,96,4,3,0,"Kievitsloop",1,0,0,37,0,0,9,0,0,1,0,0,0,0,0,0,0
309000,382,203,98,5,4,0,"Kievitsloop",1,0,1,31,0,0,9,0,0,1,0,0,0,0,0,0,0
549000,584,392,173,6,4,0,"Muizenberg",1,0,0,30,0,0,15,0,0,1,0,0,0,0,0,0,0
439000,380,195,128,5,4,0,"Haagpoort",1,0,0,81,0,0,42,0,0,1,0,0,0,0,0,0,0
335000,425,113,122,5,3,0,"Geeren-Zuid",1,0,0,7,0,0,31,0,0,1,0,0,0,0,0,0,0
239000,295,182,93,3,2,0,"Kroeten",1,0,0,19,0,0,7,0,0,1,0,0,0,0,0,0,0
165000,386,140,114,5,4,0,"Kesteren",1,0,0,31,0,0,35,0,0,1,0,0,0,0,0,0,0
275000,359,176,96,5,4,0,"Heksenwiel",1,0,1,28,0,0,56,0,0,1,0,0,0,0,0,0,0
249000,382,131,110,5,4,0,"Kesteren",1,0,0,31,0,0,47,0,0,1,0,0,0,0,0,0,0
269000,540,203,148,5,4,0,"Geeren-Noord",1,0,0,50,0,0,19,0,0,1,0,0,0,0,0,0,0
260000,290,0,97,3,0,0,"",0,0,0,9,0,0,3,0,0,1,0,0,0,0,0,0,0
284950,460,153,112,5,4,0,"Princenhage",0,0,1,40,0,0,78,0,0,1,0,0,0,0,0,0,0
325000,449,155,123,5,4,0,"Boeimeer",1,0,0,58,0,0,15,0,0,1,0,0,0,0,0,0,0
400000,360,262,121,5,4,0,"Heksenwiel",1,0,0,26,0,0,50,0,0,1,0,0,0,0,0,0,0
650000,595,0,170,6,0,0,"Zandberg",1,0,0,114,0,0,57,0,0,1,0,0,0,0,0,0,0
400000,390,228,116,3,2,1,"Brabantpark",0,0,0,86,0,1,8,0,0,1,0,0,0,0,0,0,0
469000,410,0,125,5,0,0,"Overakker",1,0,0,89,0,0,13,0,0,1,0,0,0,0,0,0,0
479000,395,129,111,5,4,0,"Belcrum",1,0,0,90,1,0,25,0,0,1,0,0,0,0,0,0,0
225000,260,158,70,4,3,0,"Heuvel",1,0,0,65,0,0,32,0,0,1,0,0,0,0,0,0,0
299000,510,222,122,3,2,0,"Heusdenhout",1,0,0,48,0,0,42,0,0,1,0,0,0,0,0,0,0
259000,390,169,110,5,4,0,"Biesdonk",1,0,0,54,0,0,22,0,0,1,0,0,0,0,0,0,0
239000,420,208,95,5,4,0,"Kesteren",1,0,1,33,0,0,56,0,0,1,0,0,0,0,0,0,0
225000,329,116,72,2,1,0,"Brabantpark",1,0,0,24,0,0,24,0,0,1,0,0,0,0,0,0,0
225000,281,139,77,3,2,0,"Kesteren",1,0,0,35,0,0,74,0,0,1,0,0,0,0,0,0,0
300000,435,170,131,5,4,0,"Kievitsloop",1,0,0,37,0,0,80,0,0,1,0,0,0,0,0,0,0
350000,449,209,112,4,3,0,"Kievitsloop",1,0,1,35,0,0,92,0,0,1,0,0,0,0,0,0,0
498000,980,190,197,8,6,0,"Tuinzigt",1,1,0,116,0,0,134,0,0,1,0,0,0,0,0,0,0
259000,366,129,105,5,4,0,"Gageldonk",1,0,0,37,0,0,64,0,0,1,0,0,0,0,0,0,0
345000,300,112,83,3,2,0,"Boeimeer",1,0,0,94,0,0,7,0,0,1,0,0,0,0,0,0,0
365000,370,0,126,3,0,0,"Valkenberg",0,0,1,31,0,0,6,0,0,1,0,0,0,0,0,0,0
399000,380,0,125,5,0,0,"Blauwe Kei",1,0,1,59,0,0,33,0,0,1,0,0,0,0,0,0,0
399000,401,93,101,5,3,0,"Ginneken",1,0,0,109,0,0,9,0,0,1,0,0,0,0,0,0,0
325000,322,181,89,4,3,0,"Ginneken",1,0,0,91,0,0,12,0,0,1,0,0,0,0,0,0,0
295000,384,181,110,5,4,0,"Heksenwiel",1,0,0,29,0,0,75,0,0,1,0,0,0,0,0,0,0
270000,384,137,112,4,3,0,"Heuvel",1,0,0,12,0,0,66,0,0,1,0,0,0,0,0,0,0
194500,184,0,48,2,1,0,"Valkenberg",0,0,0,44,0,0,3,0,0,1,0,0,0,0,0,0,0
249000,365,146,105,4,3,0,"Kievitsloop",1,0,0,37,0,0,49,0,0,1,0,0,0,0,0,0,0
278800,363,0,115,5,4,0,"Gageldonk",1,0,0,37,0,0,47,0,0,1,0,0,0,0,0,0,0
339000,410,283,115,4,3,0,"Overkroeten",1,0,1,28,0,0,42,0,0,1,0,0,0,0,0,0,0
190000,155,0,60,2,1,0,"Heuvel",0,0,1,12,0,0,17,0,0,1,0,0,0,0,0,0,0
459000,410,0,135,5,0,0,"Steenakker",1,0,1,19,0,0,13,0,0,1,0,0,0,0,0,0,0
447500,425,124,143,6,5,0,"Boeimeer",1,0,0,96,0,0,1,0,0,1,0,0,0,0,0,0,0
795000,1000,272,230,6,4,1,"Zandberg",0,1,0,122,0,1,1,0,0,1,0,0,0,0,0,0,0
585000,745,545,171,5,4,0,"Overkroeten",1,0,1,25,0,0,193,0,0,1,0,0,0,0,0,0,0
309000,475,189,129,5,4,0,"Muizenberg",1,0,0,30,0,0,79,0,0,1,0,0,0,0,0,0,0
229500,225,0,70,2,1,0,"Geeren-Noord",0,1,0,10,0,0,10,0,0,1,0,0,0,0,0,0,0
215000,270,0,72,3,2,0,"Schorsmolen",1,1,0,37,0,0,16,0,0,1,0,0,0,0,0,0,0
315000,460,175,125,5,4,0,"",1,0,0,3,0,0,28,0,0,1,0,0,0,0,0,0,0
225000,271,0,88,3,2,0,"Heuvel",0,0,0,64,0,0,24,0,0,1,0,0,0,0,0,0,0
299000,485,160,115,5,4,0,"Hagebeemd",1,0,1,33,0,0,67,0,0,1,0,0,0,0,0,0,0
179000,255,0,77,3,2,0,"Geeren-Noord",0,1,0,49,0,0,9,0,0,1,0,0,0,0,0,0,0
450000,295,0,95,4,0,0,"Liesbos",1,0,0,88,0,0,120,0,0,1,0,0,0,0,0,0,0
465000,570,165,176,6,5,0,"Zandberg",1,1,0,16,0,0,71,0,0,1,0,0,0,0,0,0,0
1725000,1850,5755,473,12,7,0,"Princenhage",1,1,0,115,0,0,42,0,0,1,0,0,0,0,0,0,0
290000,445,209,130,5,4,0,"Heusdenhout",1,0,1,48,0,0,73,0,0,1,0,0,0,0,0,0,0
420000,405,0,130,6,0,0,"Haagpoort",1,0,1,81,1,0,65,0,0,1,0,0,0,0,0,0,0
395000,430,138,116,4,3,0,"Boeimeer",1,0,0,22,1,0,71,0,0,1,0,0,0,0,0,0,0
175000,278,0,85,3,2,0,"Wisselaar",0,0,0,51,0,0,50,0,0,1,0,0,0,0,0,0,0
549000,415,420,120,3,2,0,"Ginneken",1,0,1,31,0,0,211,0,0,1,0,0,0,0,0,0,0
175000,278,0,85,4,3,0,"Wisselaar",0,0,0,51,0,0,21,0,0,1,0,0,0,0,0,0,0
495000,574,300,155,5,3,0,"Princenhage",1,0,1,44,0,0,55,0,0,1,0,0,0,0,0,0,0
319000,446,248,100,5,3,0,"Heksenwiel",1,0,1,28,0,0,141,0,0,1,0,0,0,0,0,0,0
775000,647,165,163,5,4,0,"Ruitersbos",1,1,0,109,0,0,57,0,0,1,0,0,0,0,0,0,0
435000,310,0,110,3,0,0,"Schorsmolen",1,0,1,18,0,0,87,0,0,1,0,0,0,0,0,0,0
3750000,23629,23874,3888,3,2,0,"Effen-Rith",1,0,1,16,0,0,114,0,0,1,0,0,0,0,0,0,0
895000,723,325,194,7,5,0,"Ginneken",1,0,1,15,0,0,65,0,0,1,0,0,0,0,0,0,0
442500,580,138,162,6,5,0,"Geeren-Zuid",1,0,0,9,0,0,70,0,0,1,0,0,0,0,0,0,0
1095000,860,0,286,7,3,0,"Chasse",1,0,1,18,0,0,17,0,0,1,0,0,0,0,0,0,0
645000,661,633,146,6,4,0,"Effen-Rith",1,0,1,50,1,0,3,0,0,1,0,0,0,0,0,0,0
545000,544,173,152,7,6,0,"Ginneken",1,1,0,81,0,0,3,0,0,1,0,0,0,0,0,0,0
725000,480,335,128,5,4,0,"Overakker",1,0,1,84,0,0,3,0,0,1,0,0,0,0,0,0,0
200000,260,215,71,3,2,0,"Wisselaar",1,0,0,31,0,0,110,0,0,1,0,0,0,0,0,0,0
298000,460,153,133,5,4,0,"Blauwe Kei",1,0,0,59,1,0,127,0,0,1,0,0,0,0,0,0,0
620000,705,115,177,9,6,0,"Brabantpark",0,0,0,-1,0,0,42,0,0,1,0,0,0,0,0,0,0
190000,199,0,58,2,1,0,"Schorsmolen",1,0,0,34,0,0,3,0,0,1,0,0,0,0,0,0,0
200000,190,0,70,3,1,0,"Heuvel",1,0,0,66,0,0,3,0,0,1,0,0,0,0,0,0,0
725000,405,0,131,3,2,0,"Valkenberg",1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
275000,240,0,80,4,0,0,"Blauwe Kei",1,0,0,97,0,0,32,0,0,1,0,0,0,0,0,0,0
259000,246,0,78,4,3,0,"Fellenoord",0,1,0,50,0,0,1,0,0,1,0,0,0,0,0,0,0
475000,490,165,125,6,5,0,"Boeimeer",1,0,0,79,0,0,134,0,0,1,0,0,0,0,0,0,0
339000,385,105,120,6,5,0,"Belcrum",1,0,0,84,0,0,31,0,0,1,0,0,0,0,0,0,0
175000,185,0,70,2,1,0,"Tuinzigt",1,0,0,120,0,0,46,0,0,1,0,0,0,0,0,0,0
215000,410,163,118,5,4,0,"Biesdonk",1,0,0,54,0,0,142,0,0,1,0,0,0,0,0,0,0
195000,180,0,60,2,1,0,"Schorsmolen",0,0,1,39,0,0,47,0,0,1,0,0,0,0,0,0,0
359000,340,0,113,3,2,0,"Ypelaar",0,0,1,18,0,0,65,0,0,1,0,0,0,0,0,0,0
299000,389,141,115,5,4,0,"Overakker",1,1,0,58,0,0,171,0,0,1,0,0,0,0,0,0,0
384000,423,182,138,5,4,0,"Blauwe Kei",1,0,0,91,0,0,197,0,0,1,0,0,0,0,0,0,0
575000,845,538,191,7,6,0,"Overkroeten",1,0,1,26,0,0,134,0,0,1,0,0,0,0,0,0,0
310000,457,132,116,5,0,0,"Heuvel",1,0,0,68,0,0,31,0,0,1,0,0,0,0,0,0,0
375000,387,146,122,5,4,0,"Brabantpark",1,0,0,29,0,0,7,0,0,1,0,0,0,0,0,0,0
215000,325,191,77,5,4,0,"Geeren-Zuid",1,0,0,56,0,0,7,0,0,1,0,0,0,0,0,0,0
395000,1900,801,170,8,3,0,"Heusdenhout",0,0,1,32,0,0,8,0,0,1,0,0,0,0,0,0,0
379000,313,0,96,3,2,0,"City",0,1,0,11,0,0,64,0,0,1,0,0,0,0,0,0,0
350000,475,142,126,4,3,0,"Princenhage",1,1,0,99,0,0,9,0,0,1,0,0,0,0,0,0,0
369000,570,221,144,6,5,0,"Heksenwiel",1,0,1,28,0,0,9,0,0,1,0,0,0,0,0,0,0
945000,1645,1518,475,10,9,0,"Heusdenhout",1,1,1,45,0,0,11,0,0,1,0,0,0,0,0,0,0
275000,350,118,104,5,4,0,"Overkroeten",1,0,1,28,0,0,12,0,0,1,0,0,0,0,0,0,0
239000,349,156,89,4,3,0,"Kesteren",1,0,0,37,0,0,14,0,0,1,0,0,0,0,0,0,0
434000,377,0,125,4,3,0,"Zandberg",0,1,1,25,0,0,70,0,0,1,0,0,0,0,0,0,0
650000,753,132,190,7,6,0,"Brabantpark",0,0,0,-1,0,0,17,0,0,1,0,0,0,0,0,0,0
245000,345,162,97,5,4,0,"Muizenberg",1,0,0,31,0,0,17,0,0,1,0,0,0,0,0,0,0
239000,360,174,110,4,3,0,"Kievitsloop",1,0,0,32,0,0,22,0,0,1,0,0,0,0,0,0,0
1125000,1180,295,272,10,6,0,"Ginneken",1,0,0,114,1,0,22,0,0,1,0,0,0,0,0,0,0
275000,385,166,102,4,3,0,"Tuinzigt",1,0,0,89,0,0,22,0,0,1,0,0,0,0,0,0,0
257000,235,0,88,3,2,0,"Princenhage",0,1,0,19,0,0,84,0,0,1,0,0,0,0,0,0,0
595000,825,488,246,5,4,0,"Westerpark",1,0,1,20,0,0,24,0,0,1,0,0,0,0,0,0,0
225000,330,124,100,5,4,0,"Brabantpark",1,0,0,63,0,0,26,0,0,1,0,0,0,0,0,0,0
350000,452,145,125,5,4,0,"Ypelaar",1,0,1,49,0,0,87,0,0,1,0,0,0,0,0,0,0
450000,376,0,122,3,2,0,"Blauwe Kei",0,0,1,22,0,0,161,0,0,1,0,0,0,0,0,0,0
225000,301,156,86,2,1,0,"Wisselaar",1,0,0,27,0,0,28,0,0,1,0,0,0,0,0,0,0
450000,455,534,150,1,1,0,"Heusdenhout",0,0,0,48,0,0,11,0,0,1,0,0,0,0,0,0,0
550000,475,148,142,6,4,0,"Chasse",1,1,0,20,0,0,30,0,0,1,0,0,0,0,0,0,0
240000,385,155,111,5,4,0,"Heksenwiel",1,0,0,30,0,0,193,0,0,1,0,0,0,0,0,0,0
220000,330,140,84,4,3,0,"Gageldonk",1,0,0,35,0,0,33,0,0,1,0,0,0,0,0,0,0
375000,500,254,127,5,3,0,"Overkroeten",1,0,1,27,0,0,231,0,0,1,0,0,0,0,0,0,0
339000,450,165,133,4,3,0,"Tuinzigt",1,0,1,18,0,0,41,0,0,1,0,0,0,0,0,0,0
259000,369,176,122,4,3,0,"Kievitsloop",1,1,0,38,0,0,47,0,0,1,0,0,0,0,0,0,0
235000,281,0,95,4,3,0,"Brabantpark",0,1,0,64,0,0,5,0,0,1,0,0,0,0,0,0,0
325000,520,231,135,5,4,0,"Hagebeemd",1,1,1,32,1,0,193,0,0,1,0,0,0,0,0,0,0
595000,800,265,190,5,4,0,"Sportpark",1,1,0,116,0,0,200,0,0,1,0,0,0,0,0,0,0
385000,475,270,130,4,3,0,"Gageldonk",1,0,1,31,0,0,50,0,0,1,0,0,0,0,0,0,0
525000,670,369,167,6,4,0,"Overkroeten",1,0,1,26,0,0,50,0,0,1,0,0,0,0,0,0,0
585000,510,110,154,5,4,0,"Chasse",1,0,1,11,0,0,52,0,0,1,0,0,0,0,0,0,0
425000,450,165,110,6,5,1,"Boeimeer",0,0,0,59,0,1,233,0,0,1,0,0,0,0,0,0,0
350000,393,286,111,5,4,0,"Overkroeten",1,0,1,26,0,0,54,0,0,1,0,0,0,0,0,0,0
535000,738,292,142,8,3,0,"Boeimeer",1,0,1,66,0,0,54,0,0,1,0,0,0,0,0,0,0
350000,500,163,141,5,3,0,"Tuinzigt",1,1,1,18,0,0,56,0,0,1,0,0,0,0,0,0,0
439000,425,262,125,5,3,0,"Princenhage",1,0,1,43,0,0,57,0,0,1,0,0,0,0,0,0,0
925000,585,870,161,6,4,0,"Ruitersbos",1,0,1,47,1,0,59,0,0,1,0,0,0,0,0,0,0
285000,442,126,120,5,4,0,"Ypelaar",1,0,1,49,0,0,106,0,0,1,0,0,0,0,0,0,0
